Age,CustFor,Education,Marital_Status,Child,Income,Recency,Wine,Fruit,Meat,Fish,Sweet,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Complain,Response,TotMnt,TotPurch,TotCmp,Cluster
47,1314,PhD,Partner,1,55212.0,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,1,0,0,0,1182,20,2,3
46,1102,Graduate,Partner,0,70617.0,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,0,1280,14,0,2
59,1324,Graduate,Alone,0,64849.0,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,1,1336,19,0,2
51,1108,Master,Partner,2,62694.0,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,749,24,0,3
42,952,PhD,Partner,2,61917.0,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,91,7,0,4
69,1005,PhD,Partner,1,67472.0,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,414,15,0,3
34,904,Master,Partner,1,21059.0,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,44,9,0,1
48,820,Master,Partner,2,29543.0,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0,63,8,0,4
65,1178,Graduate,Partner,1,75903.0,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,901,23,0,3
41,1392,Master,Partner,2,34984.0,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0,38,6,0,1
60,1207,PhD,Alone,1,54998.0,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,1,455,20,0,3
67,1318,PhD,Alone,1,54356.0,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1,775,24,0,3
57,829,Master,Partner,1,34242.0,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,15,4,0,4
43,1033,Graduate,Partner,1,25410.0,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,0,38,6,0,1
32,874,PhD,Partner,0,73356.0,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,0,1,0,1,1512,22,3,2
66,1262,Graduate,Partner,1,28320.0,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,43,5,0,4
39,1422,Graduate,Alone,1,23763.0,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,42,5,0,1
32,796,Graduate,Partner,0,72570.0,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,1089,23,0,2
40,1384,Master,Partner,1,34529.0,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0,162,9,0,1
65,1239,Graduate,Alone,0,70792.0,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,1272,19,0,2
34,1335,Graduate,Partner,0,63211.0,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,1,1173,20,0,2
42,740,Master,Partner,1,83891.0,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0,816,22,0,2
48,1186,Graduate,Alone,2,36065.0,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,74,9,0,4
62,1233,Graduate,Partner,1,39898.0,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,134,9,0,4
40,1015,Graduate,Partner,1,56939.0,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,0,561,18,0,3
65,779,Graduate,Alone,0,80872.0,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,1336,19,0,2
40,1416,PhD,Partner,0,72335.0,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,1,2092,23,0,2
52,949,PhD,Alone,0,61798.0,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,463,16,0,4
66,788,PhD,Alone,0,76842.0,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,1130,17,0,3
40,894,Graduate,Partner,1,29478.0,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,20,5,0,1
60,1346,Graduate,Alone,1,46998.0,55,172,41,86,45,6,27,5,5,3,5,7,0,0,1,0,0,0,0,377,18,1,3
26,1163,Graduate,Alone,0,96843.0,60,448,71,951,40,17,17,1,6,11,10,2,0,0,0,0,1,0,1,1544,28,1,2
66,784,PhD,Alone,2,56551.0,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,138,10,0,4
51,1092,Master,Partner,1,70053.0,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,1012,26,0,2
54,1086,PhD,Alone,0,71670.0,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,0,1,1,0,1,1766,15,3,3
38,743,Graduate,Partner,2,44359.0,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0,45,9,0,4
64,1150,Graduate,Alone,2,40887.0,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,1,161,10,0,4
50,906,Graduate,Alone,1,48877.0,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,144,8,0,4
69,1040,Graduate,Partner,0,74485.0,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,1734,26,0,2
44,981,Graduate,Partner,1,64474.0,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,823,22,0,3
53,852,Graduate,Partner,1,77226.0,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,1138,28,0,2
67,1218,Graduate,Alone,0,72643.0,60,526,80,553,123,94,53,1,3,10,7,2,1,0,0,0,0,0,1,1429,21,1,2
38,888,Master,Partner,0,85738.0,41,913,26,376,17,26,13,1,3,6,11,1,0,0,0,1,1,0,0,1371,21,2,2
50,1231,Graduate,Alone,1,55686.0,27,673,0,199,37,47,26,2,6,3,5,4,0,0,1,0,0,0,0,982,16,1,3
33,827,Graduate,Alone,1,39062.0,28,23,0,9,0,0,12,1,1,0,3,4,0,0,1,0,0,0,0,44,5,1,1
45,1275,Graduate,Partner,2,34600.0,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,318,17,0,1
41,1179,Graduate,Partner,1,40794.0,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,434,16,0,1
45,965,Master,Partner,2,54690.0,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,198,12,0,4
47,998,Graduate,Partner,1,4428.0,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,0,359,25,0,1
53,1427,Master,Partner,0,32632.0,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,576,18,0,2
48,1013,PhD,Alone,2,38236.0,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0,88,11,0,4
37,811,Graduate,Partner,1,36781.0,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1,63,6,0,4
32,1302,Master,Alone,1,31385.0,56,3,2,12,0,1,9,1,1,0,2,8,0,0,1,0,0,0,1,27,4,1,1
32,1218,Graduate,Partner,1,24570.0,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,193,11,0,1
42,1380,PhD,Alone,1,25509.0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,101,9,0,1
65,868,Graduate,Partner,0,94642.0,35,879,143,797,106,143,143,0,5,7,9,1,1,0,0,0,1,0,0,2211,21,2,2
54,1115,Master,Partner,1,58646.0,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,140,8,0,4
41,1233,Graduate,Alone,2,53201.0,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,415,22,0,1
59,1283,Graduate,Partner,1,21994.0,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,22,4,0,1
38,1239,Graduate,Partner,2,57113.0,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0,263,16,0,1
25,1103,Graduate,Partner,0,51373.0,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,393,12,0,1
30,982,Graduate,Partner,1,23477.0,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,147,10,0,1
60,808,Graduate,Partner,1,58116.0,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,443,16,0,4
53,926,PhD,Alone,0,72968.0,8,1092,37,592,145,37,55,1,5,5,8,3,1,0,0,0,0,0,1,1958,19,1,2
45,1189,Master,Partner,1,39791.0,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,174,10,0,1
69,986,Master,Alone,0,91712.0,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,0,0,1,0,1,2217,27,1,2
58,818,Graduate,Alone,1,94472.0,75,1017,33,417,108,100,16,1,5,5,5,5,0,0,0,1,1,0,0,1691,16,2,2
56,1169,Graduate,Partner,2,13672.0,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,25,6,0,4
36,768,Master,Partner,0,96547.0,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,0,1,0,1,809,21,3,2
41,1400,Graduate,Partner,0,79205.0,73,504,23,117,179,28,44,1,6,5,4,4,1,0,0,0,0,0,1,895,16,1,2
41,1282,PhD,Partner,1,56559.0,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,0,484,18,0,3
43,1260,PhD,Partner,1,32644.0,38,239,3,141,0,7,23,4,7,1,6,8,0,0,1,0,0,0,0,413,18,1,1
36,909,Master,Alone,1,67506.0,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,331,12,0,1
46,1209,Graduate,Alone,1,24206.0,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,25,5,0,1
49,918,PhD,Alone,1,28420.0,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,13,4,0,4
46,1392,Graduate,Partner,1,22979.0,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,1,115,10,0,1
50,748,Graduate,Alone,0,33279.0,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,16,4,0,4
44,1015,Master,Alone,2,46423.0,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,92,9,0,4
39,965,Graduate,Partner,1,30368.0,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,52,7,0,1
46,1311,Graduate,Partner,1,63684.0,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,1464,23,0,2
52,1232,Graduate,Alone,1,41638.0,68,315,0,31,4,0,91,4,5,5,3,8,0,0,1,0,0,0,0,441,17,1,3
57,1016,PhD,Alone,1,68805.0,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,283,12,0,4
50,850,PhD,Partner,1,65814.0,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,747,23,0,4
58,1136,Graduate,Alone,0,71964.0,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,1870,17,0,2
30,1231,Graduate,Alone,1,39146.0,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,0,165,11,0,1
39,1058,Graduate,Partner,0,96876.0,79,908,43,735,40,194,21,1,7,7,9,2,1,0,0,1,1,0,1,1941,24,3,2
35,1249,Basic,Partner,0,34445.0,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,839,27,0,2
58,1422,Graduate,Alone,0,68281.0,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,1,1655,25,0,2
41,1188,Master,Partner,2,37284.0,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,23,4,0,1
33,1216,Graduate,Partner,0,36790.0,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,1,66,6,0,1
49,1171,Graduate,Partner,2,27943.0,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,37,8,0,4
65,822,Graduate,Alone,2,22263.0,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,0,21,6,0,4
44,1373,Graduate,Partner,3,30261.0,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,22,4,0,1
38,868,Graduate,Partner,1,28587.0,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,78,9,0,1
34,1181,Master,Partner,1,43815.0,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,79,6,0,1
60,890,Graduate,Partner,2,48195.0,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,265,17,0,4
64,875,Master,Partner,1,77027.0,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0,1175,19,0,3
51,1229,PhD,Partner,1,71322.0,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,1305,28,0,3
37,857,Master,Partner,1,32765.0,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,0,46,8,0,1
51,1205,Graduate,Partner,2,29672.0,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,25,4,0,4
63,986,Graduate,Alone,0,23272.0,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,46,5,0,4
67,1391,Master,Partner,1,49912.0,5,520,8,223,32,49,42,4,10,5,7,8,0,0,1,0,0,0,1,874,26,1,3
31,1428,Master,Partner,1,7500.0,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,0,100,10,0,1
69,1207,PhD,Alone,1,68117.0,80,618,44,215,0,17,36,2,11,8,4,6,0,0,1,0,0,0,1,930,25,1,3
61,946,Graduate,Partner,1,67225.0,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,868,23,0,3
40,960,Graduate,Partner,1,17649.0,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0,45,9,0,1
41,1157,Graduate,Partner,1,55914.0,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,1260,29,0,2
32,1005,Graduate,Partner,1,40059.0,82,110,29,92,28,10,145,1,6,2,3,8,0,0,1,0,0,0,0,414,12,1,1
66,937,Graduate,Partner,1,60905.0,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0,392,15,0,4
39,1364,Graduate,Partner,2,75330.0,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,0,1109,29,0,3
65,1124,Graduate,Alone,1,60689.0,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,0,639,22,0,3
32,1189,Graduate,Partner,1,38680.0,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,0,79,6,0,1
34,1237,Graduate,Partner,0,61416.0,25,848,154,323,201,61,78,1,10,3,10,6,0,0,1,0,0,0,0,1665,24,1,2
25,1154,Graduate,Alone,0,49767.0,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,692,18,0,2
46,1373,Graduate,Alone,3,83273.0,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,0,1392,29,0,3
35,943,Graduate,Partner,1,29009.0,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,0,44,7,0,1
37,941,Master,Partner,1,45057.0,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,50,6,0,1
45,1387,Graduate,Partner,1,37150.0,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,467,21,0,3
46,942,Graduate,Alone,1,43020.0,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,223,12,0,4
57,751,Graduate,Partner,1,53154.0,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,0,158,9,0,4
43,1022,Graduate,Partner,0,65308.0,60,713,0,264,120,80,34,1,7,8,12,4,1,0,0,0,1,0,0,1211,28,2,2
46,1412,Graduate,Alone,1,76467.0,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,1,1575,14,0,2
69,915,Master,Partner,0,81044.0,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,0,1208,22,0,2
65,1208,Graduate,Partner,2,32871.0,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,0,43,5,0,4
41,1011,Graduate,Alone,2,55801.0,35,367,4,51,6,4,95,6,7,2,6,7,1,0,0,0,0,0,0,527,21,1,4
57,738,Graduate,Alone,1,76320.0,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,0,932,15,0,3
61,758,Master,Alone,2,36927.0,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,0,71,8,0,4
63,734,Graduate,Partner,2,48794.0,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,0,54,5,0,4
51,1198,Graduate,Alone,0,23478.0,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,0,129,7,0,1
43,1362,Graduate,Alone,1,71128.0,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0,1615,27,0,2
40,1074,PhD,Alone,1,70179.0,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,1034,26,0,2
66,1271,Graduate,Partner,1,59462.0,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,0,1088,25,0,3
47,1138,Master,Partner,2,51381.5,52,375,42,48,94,66,96,7,4,10,4,3,0,0,0,0,0,0,0,721,25,0,3
47,915,Graduate,Partner,1,38361.0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,137,10,0,4
35,1125,PhD,Alone,1,51381.5,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,47,8,0,1
34,978,PhD,Partner,0,70038.0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,1244,17,0,2
38,1264,Graduate,Partner,2,42554.0,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,0,41,7,0,1
42,1417,Graduate,Partner,1,67445.0,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,1174,32,0,3
65,1270,Graduate,Alone,1,67046.0,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0,993,15,0,3
68,1027,Graduate,Partner,0,42192.0,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,0,100,7,0,4
64,1339,PhD,Partner,1,77610.0,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,0,1680,17,0,3
32,816,Graduate,Partner,1,31761.0,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,0,98,9,0,1
37,984,Graduate,Partner,1,34350.0,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,0,48,5,0,1
67,1059,Graduate,Partner,1,54591.0,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,0,519,19,0,4
60,917,Graduate,Partner,1,71866.0,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,0,715,20,0,2
47,1018,Graduate,Partner,1,25293.0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,37,5,0,1
29,1266,PhD,Alone,0,42000.0,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1,653,20,0,2
33,1088,Graduate,Partner,0,69520.0,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,0,1455,21,0,2
46,873,Graduate,Alone,1,64713.0,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,1,602,19,0,3
39,1090,Master,Partner,1,27889.0,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,0,26,5,0,1
56,825,Basic,Alone,0,22123.0,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,0,102,7,0,4
45,1214,Graduate,Partner,2,51381.5,82,71,1,16,0,0,9,4,2,1,3,8,0,0,0,0,0,0,0,97,10,0,4
62,1102,Master,Partner,1,51381.5,83,161,0,22,0,0,24,2,4,1,4,6,0,0,0,0,0,0,0,207,11,0,4
43,1403,Graduate,Partner,1,27803.0,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,0,176,9,0,1
61,985,Graduate,Alone,1,51381.5,95,264,0,21,12,6,147,3,6,1,5,7,0,0,0,0,0,0,0,450,15,0,3
56,1330,Graduate,Partner,1,51651.0,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,0,433,17,0,3
28,1263,Graduate,Partner,0,68487.0,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,1366,30,0,2
73,973,Master,Alone,0,51381.5,75,532,126,490,164,126,126,1,5,5,11,1,0,0,0,0,1,0,1,1564,22,1,2
47,1229,Graduate,Partner,1,56796.0,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,0,1001,27,0,3
24,1292,Master,Partner,0,87000.0,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,0,961,18,0,2
57,821,Graduate,Partner,1,79823.0,6,835,73,380,114,73,43,1,6,9,7,2,0,0,0,1,0,0,0,1518,23,1,2
36,999,Graduate,Alone,1,30828.0,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,0,56,8,0,1
45,966,Master,Partner,1,34109.0,39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,0,22,4,0,4
42,1033,Master,Alone,2,53367.0,2,229,7,140,10,3,11,7,5,1,8,7,0,0,0,0,0,0,1,400,21,0,4
47,982,Basic,Partner,0,22390.0,49,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,0,26,4,0,1
40,789,Graduate,Partner,1,71322.0,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,0,350,13,0,4
23,1288,Graduate,Alone,0,79244.0,58,471,102,125,212,61,245,1,4,10,7,1,1,0,0,0,1,0,1,1216,22,2,2
67,1391,Master,Partner,1,49912.0,5,520,8,223,32,49,42,4,10,5,7,8,0,0,1,0,0,0,1,874,26,1,3
66,1135,PhD,Partner,2,48699.0,90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,0,40,5,0,4
41,1003,Graduate,Partner,0,80144.0,47,240,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0,0,1367,19,0,2
60,1128,Graduate,Alone,2,54252.0,25,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,0,264,15,0,4
40,1369,Master,Partner,1,81929.0,60,1486,55,278,49,0,185,2,4,4,10,6,0,0,1,0,1,0,1,2053,20,2,2
41,1308,Graduate,Partner,1,76068.0,67,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,1,0,0,0,1376,10,2,3
40,832,Master,Partner,2,53204.0,40,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,0,45,5,0,4
67,769,PhD,Partner,1,67911.0,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,976,27,0,3
32,1381,Master,Partner,1,14796.0,1,13,3,8,7,4,16,2,1,0,3,9,0,0,0,0,0,0,1,51,6,0,1
42,861,PhD,Partner,1,78128.0,89,934,24,230,16,24,36,2,8,4,6,3,0,0,0,1,1,0,0,1264,20,2,3
44,1217,Basic,Partner,0,14188.0,40,2,7,11,16,12,27,1,2,0,4,6,0,0,0,0,0,0,0,75,7,0,1
30,1339,Basic,Partner,1,20425.0,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,57,7,0,1
54,1115,Master,Partner,1,58646.0,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,140,8,0,4
46,1292,Graduate,Alone,1,72967.0,1,158,35,179,0,0,125,2,7,2,8,5,0,0,1,0,0,0,1,497,19,1,3
67,1117,Master,Partner,1,48150.0,24,173,2,39,3,2,47,3,5,1,4,7,0,0,0,0,0,0,0,266,13,0,4
55,1381,Graduate,Alone,0,82332.0,89,830,59,968,51,79,19,1,5,3,12,2,0,0,0,0,1,0,1,2006,21,1,2
61,1123,Graduate,Alone,2,58275.0,48,189,10,253,56,43,64,6,8,2,7,7,0,0,0,0,0,0,0,615,23,0,3
35,1286,PhD,Partner,0,44953.0,31,728,17,133,11,8,124,1,7,3,13,6,0,0,1,0,0,0,0,1021,24,1,3
63,775,Graduate,Partner,2,34587.0,68,7,2,9,2,0,2,2,1,0,3,4,0,0,0,0,0,0,0,22,6,0,4
42,971,Master,Partner,1,43018.0,46,35,4,17,7,6,64,1,2,2,2,5,0,0,0,0,0,0,0,133,7,0,1
62,1071,Master,Partner,1,45736.0,92,188,3,180,20,3,43,5,7,1,6,7,0,0,0,0,0,0,0,437,19,0,4
47,938,Master,Partner,1,66476.0,80,742,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,0,0,1013,26,0,3
35,1038,Master,Partner,1,27733.0,16,0,7,5,26,2,17,2,2,0,3,7,0,0,0,0,0,0,0,57,7,0,1
64,890,PhD,Partner,1,69805.0,50,750,71,174,13,10,20,2,6,8,11,2,0,0,0,0,0,0,0,1038,27,0,3
54,1176,Master,Alone,0,72217.0,93,816,42,450,55,56,154,1,3,10,8,2,0,0,0,0,0,0,0,1573,22,0,2
45,1350,Graduate,Alone,1,25818.0,51,5,2,8,2,2,9,1,0,1,2,7,0,0,0,0,0,0,0,28,4,0,1
40,1386,Master,Partner,1,37509.0,24,37,5,56,12,8,5,2,3,0,4,7,0,0,0,0,0,0,0,123,9,0,1
40,1054,Master,Partner,2,25176.0,79,4,0,4,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,13,4,0,1
36,1399,Graduate,Partner,1,43586.0,26,99,2,11,4,0,16,3,3,0,4,8,0,0,0,0,0,0,0,132,10,0,1
60,1426,Master,Partner,1,53230.0,86,176,72,98,136,21,229,4,5,2,12,5,0,0,0,0,0,0,0,732,23,0,3
59,740,Graduate,Partner,2,50116.0,68,54,0,10,0,0,2,2,1,0,4,5,0,0,0,1,0,0,0,66,7,1,4
44,999,Graduate,Partner,0,84906.0,98,997,15,414,99,30,76,1,5,6,12,2,0,1,0,1,1,0,0,1631,24,3,2
50,1062,Graduate,Partner,1,61286.0,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,608,18,0,3
30,1187,PhD,Partner,0,82333.0,60,1311,0,359,46,89,17,1,4,3,10,2,0,0,0,0,1,0,1,1822,18,1,2
51,1395,PhD,Partner,0,65220.0,3,890,63,292,0,25,12,4,8,4,7,6,0,0,0,0,0,0,1,1282,23,0,3
42,969,Graduate,Partner,3,33590.0,65,4,0,2,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,8,4,0,4
40,1164,Graduate,Alone,1,30992.0,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,43,5,0,1
40,1206,Master,Alone,0,72309.0,64,960,0,883,50,38,0,1,5,6,8,3,1,0,0,0,0,0,1,1931,20,1,2
36,1415,Basic,Partner,1,16005.0,69,1,3,2,20,30,47,3,2,1,2,8,0,0,0,0,0,0,0,103,8,0,1
59,901,Master,Alone,0,65487.0,48,240,67,500,199,0,163,3,3,5,6,2,0,0,0,0,0,0,0,1169,17,0,2
51,815,Graduate,Partner,1,58692.0,21,301,11,61,4,7,11,1,8,2,4,7,0,0,0,0,0,0,0,395,15,0,4
